Name,Center
"KAGAARI SOUTH","{""lat"":-0.488389,""lon"":37.611832}"
"CENTRAL  WARD","{""lat"":-0.428956,""lon"":37.572487}"
"KAGAARI NORTH","{""lat"":-0.326057,""lon"":37.475043}"
"KYENI NORTH","{""lat"":-0.339309,""lon"":37.527898}"
"KYENI SOUTH","{""lat"":-0.446733,""lon"":37.649547}"
