Name,Center
KONG'ASIS,"{""lat"":-0.836833,""lon"":35.233422}"
NYANGORES,"{""lat"":-0.822836,""lon"":35.316912}"
SIGOR,"{""lat"":-0.933525,""lon"":35.296675}"
CHEBUNYO,"{""lat"":-0.960995,""lon"":35.20172}"
SIONGIROI,"{""lat"":-0.884607,""lon"":35.194392}"
