Name,Center
"BUTSOTSO EAST","{""lat"":0.332754,""lon"":34.74886}"
"BUTSOTSO SOUTH","{""lat"":0.239131,""lon"":34.624758}"
"BUTSOTSO CENTRAL","{""lat"":0.283675,""lon"":34.675495}"
SHEYWE,"{""lat"":0.305563,""lon"":34.751178}"
MAHIAKALO,"{""lat"":0.301434,""lon"":34.776389}"
SHIRERE,"{""lat"":0.27046,""lon"":34.743104}"
