Name,Center
BARUT,"{""lat"":-0.37944,""lon"":36.07013}"
KAPTEMBWO,"{""lat"":-0.272596,""lon"":36.043611}"
KAPKURES,"{""lat"":-0.317143,""lon"":36.023106}"
RHODA,"{""lat"":-0.285869,""lon"":36.025503}"
SHAABAB,"{""lat"":-0.303134,""lon"":36.056946}"
