Name,Center
"MUMIAS CENTRAL","{""lat"":0.333124,""lon"":34.458903}"
"MUMIAS NORTH","{""lat"":0.351625,""lon"":34.499846}"
ETENJE,"{""lat"":0.279986,""lon"":34.430656}"
MUSANDA,"{""lat"":0.228903,""lon"":34.434926}"
