Name,Center
TEZO,"{""lat"":-3.544286,""lon"":39.880197}"
SOKONI,"{""lat"":-3.622776,""lon"":39.859706}"
KIBARANI,"{""lat"":-3.563026,""lon"":39.817626}"
DABASO,"{""lat"":-3.292916,""lon"":39.974675}"
MATSANGONI,"{""lat"":-3.411999,""lon"":39.872361}"
WATAMU,"{""lat"":-3.306484,""lon"":40.055464}"
MNARANI,"{""lat"":-3.685485,""lon"":39.819131}"
