Name,Center
WALDAI,"{""lat"":-0.351098,""lon"":35.171326}"
KABIANGA,"{""lat"":-0.424912,""lon"":35.131336}"
CHEPTORORIET/SERETUT,"{""lat"":-0.41509,""lon"":35.195001}"
CHAIK,"{""lat"":-0.419279,""lon"":35.347141}"
KAPSUSER,"{""lat"":-0.3544,""lon"":35.222119}"
