Name,Center
"SOUTH WEST KISUMU","{""lat"":-0.130812,""lon"":34.631604}"
"CENTRAL KISUMU","{""lat"":-0.095107,""lon"":34.702204}"
"KISUMU NORTH","{""lat"":-0.031826,""lon"":34.724293}"
"WEST KISUMU","{""lat"":-0.050197,""lon"":34.640099}"
"NORTH WEST KISUMU","{""lat"":-0.016844,""lon"":34.617314}"
