Name,Center
INGOSTSE-MATHIA,"{""lat"":0.364514,""lon"":34.731744}"
SHINOYI-SHIKOMARI-ESUMEYIA,"{""lat"":0.332448,""lon"":34.671268}"
"BUNYALA WEST","{""lat"":0.409864,""lon"":34.623722}"
"BUNYALA EAST","{""lat"":0.459368,""lon"":34.706176}"
"BUNYALA CENTRAL","{""lat"":0.408432,""lon"":34.683601}"
