Name,Center
KOYONZO,"{""lat"":0.374175,""lon"":34.413834}"
KHOLERA,"{""lat"":0.434897,""lon"":34.498574}"
KHALABA,"{""lat"":0.428833,""lon"":34.554603}"
MAYONI,"{""lat"":0.382813,""lon"":34.459664}"
NAMAMALI,"{""lat"":0.445568,""lon"":34.405106}"
