Name,Center
"NAIROBI CENTRAL","{""lat"":-1.283154,""lon"":36.824235}"
NGARA,"{""lat"":-1.271543,""lon"":36.825034}"
PANGANI,"{""lat"":-1.269803,""lon"":36.839381}"
ZIWANI/KARIOKOR,"{""lat"":-1.279515,""lon"":36.837278}"
LANDIMAWE,"{""lat"":-1.300894,""lon"":36.840779}"
"NAIROBI SOUTH","{""lat"":-1.311381,""lon"":36.838702}"
