Name,Center
MARINGO/HAMZA,"{""lat"":-1.289212,""lon"":36.870843}"
VIWANDANI,"{""lat"":-1.302855,""lon"":36.872273}"
HARAMBEE,"{""lat"":-1.282735,""lon"":36.87507}"
MAKONGENI,"{""lat"":-1.293957,""lon"":36.852375}"
