Name,Center
NAMWELA,"{""lat"":0.760798,""lon"":34.543256}"
"MALAKISI/SOUTH KULISIRU","{""lat"":0.730814,""lon"":34.484759}"
LWANDANYI,"{""lat"":0.763505,""lon"":34.427278}"
