Name,Center
CHEPARERIA,"{""lat"":1.413644,""lon"":35.222415}"
BATEI,"{""lat"":1.405077,""lon"":35.335066}"
LELAN,"{""lat"":1.160464,""lon"":35.337622}"
TAPACH,"{""lat"":1.285365,""lon"":35.401376}"
