Name,Center
MITHERU,"{""lat"":-0.275245,""lon"":37.604102}"
MUTHAMBI,"{""lat"":-0.264488,""lon"":37.642209}"
MWIMBI,"{""lat"":-0.225174,""lon"":37.769295}"
GANGA,"{""lat"":-0.254047,""lon"":37.71437}"
CHOGORIA,"{""lat"":-0.209715,""lon"":37.535405}"
