Name,Center
SONGHOR/SOBA,"{""lat"":-0.013793,""lon"":35.263165}"
TINDIRET,"{""lat"":-0.030695,""lon"":35.369429}"
CHEMELIL/CHEMASE,"{""lat"":-0.007481,""lon"":35.098177}"
KAPSIMOTWO,"{""lat"":0.058203,""lon"":35.158977}"
