Name,Center
KANYENYA-INI,"{""lat"":-0.688099,""lon"":36.831082}"
MUGURU,"{""lat"":-0.680924,""lon"":37.016048}"
RWATHIA,"{""lat"":-0.644476,""lon"":36.816736}"
