Name,Center
"BUKHAYO WEST","{""lat"":0.423396,""lon"":34.148748}"
MAYENJE,"{""lat"":0.433809,""lon"":34.103362}"
"MATAYOS SOUTH","{""lat"":0.372209,""lon"":34.18931}"
BUSIBWABO,"{""lat"":0.431344,""lon"":34.200986}"
BURUMBA,"{""lat"":0.457425,""lon"":34.113107}"
