Name,Center
"MASIGE WEST","{""lat"":-0.833219,""lon"":34.77054}"
"MASIGE EAST","{""lat"":-0.823679,""lon"":34.792933}"
"BASI CENTRAL","{""lat"":-0.829829,""lon"":34.841325}"
NYACHEKI,"{""lat"":-0.880607,""lon"":34.877414}"
"BASI BOGETAORIO","{""lat"":-0.89033,""lon"":34.82854}"
"BOBASI CHACHE","{""lat"":-0.733211,""lon"":34.74326}"
SAMETA/MOKWERERO,"{""lat"":-0.774464,""lon"":34.755483}"
"BOBASI BOITANGARE","{""lat"":-0.785858,""lon"":34.799357}"
