Name,Center
TIRIOKO,"{""lat"":1.375344,""lon"":35.861807}"
KOLOWA,"{""lat"":1.135567,""lon"":35.77856}"
RIBKWO,"{""lat"":1.040716,""lon"":35.949572}"
SILALE,"{""lat"":1.059359,""lon"":36.16158}"
LOIYAMOROCK,"{""lat"":0.902114,""lon"":36.085032}"
TANGULBEI/KOROSSI,"{""lat"":0.822755,""lon"":36.206195}"
CHURO/AMAYA,"{""lat"":0.776992,""lon"":36.354863}"
