Name,Center
MERIGI,"{""lat"":-0.760479,""lon"":35.409997}"
KEMBU,"{""lat"":-0.803229,""lon"":35.427499}"
LONGISA,"{""lat"":-0.848226,""lon"":35.406433}"
KIPRERES,"{""lat"":-0.915019,""lon"":35.380045}"
CHEMANER,"{""lat"":-0.803787,""lon"":35.492318}"
