Name,Center
KISASI,"{""lat"":-1.586031,""lon"":37.987017}"
MBITINI,"{""lat"":-1.544208,""lon"":38.087681}"
KWAVONZA/YATTA,"{""lat"":-1.347962,""lon"":37.769001}"
KANYANGI,"{""lat"":-1.77422,""lon"":37.930446}"
MULANGO,"{""lat"":-1.502278,""lon"":37.961579}"
