Name,Center
BIASHARA,"{""lat"":-0.66745,""lon"":36.507888}"
"HELLS GATE","{""lat"":-0.798324,""lon"":36.434551}"
"LAKE VIEW","{""lat"":-0.72474,""lon"":36.422244}"
"MAI MAHIU","{""lat"":-1.034393,""lon"":36.507119}"
MAIELLA,"{""lat"":-0.773909,""lon"":36.206803}"
OLKARIA,"{""lat"":-0.893076,""lon"":36.375326}"
"NAIVASHA EAST","{""lat"":-0.790823,""lon"":36.518084}"
VIWANDANI,"{""lat"":-0.692052,""lon"":36.415879}"
