Name,Center
SAGANTE/JALDESA,"{""lat"":2.333455,""lon"":38.062725}"
KARARE,"{""lat"":2.235247,""lon"":37.875317}"
"MARSABIT CENTRAL","{""lat"":2.450076,""lon"":37.899999}"
