Name,Center
MITUNGUU,"{""lat"":-0.122366,""lon"":37.793966}"
"IGOJI EAST","{""lat"":-0.173093,""lon"":37.697418}"
"IGOJI WEST","{""lat"":-0.162293,""lon"":37.541532}"
"ABOGETA EAST","{""lat"":-0.123127,""lon"":37.709323}"
"ABOGETA WEST","{""lat"":-0.115173,""lon"":37.530212}"
NKUENE,"{""lat"":-0.07058,""lon"":37.542216}"
