Name,Center
"HOMA BAY CENTRAL","{""lat"":-0.535213,""lon"":34.460493}"
"HOMA BAY ARUJO","{""lat"":-0.557671,""lon"":34.453626}"
"HOMA BAY WEST","{""lat"":-0.587807,""lon"":34.446597}"
"HOMA BAY EAST","{""lat"":-0.534072,""lon"":34.48794}"
