Name,Center
"NORTH KAMAGAMBO","{""lat"":-0.680268,""lon"":34.609298}"
"CENTRAL KAMAGAMBO","{""lat"":-0.751889,""lon"":34.603957}"
"EAST KAMAGAMBO","{""lat"":-0.72742,""lon"":34.570358}"
"SOUTH KAMAGAMBO","{""lat"":-0.874144,""lon"":34.60367}"
