Name,Center
ANG'OROM,"{""lat"":0.484668,""lon"":34.129409}"
"CHAKOL SOUTH","{""lat"":0.517614,""lon"":34.163679}"
"CHAKOL NORTH","{""lat"":0.564238,""lon"":34.185503}"
"AMUKURA WEST","{""lat"":0.599381,""lon"":34.217225}"
"AMUKURA EAST","{""lat"":0.556748,""lon"":34.300851}"
"AMUKURA CENTRAL","{""lat"":0.534465,""lon"":34.247077}"
