Name,Center
"MENENGAI WEST","{""lat"":-0.176108,""lon"":35.99001}"
SOIN,"{""lat"":-0.039314,""lon"":35.980987}"
VISOI,"{""lat"":-0.157628,""lon"":35.870702}"
MOSOP,"{""lat"":-0.265831,""lon"":35.922523}"
SOLAI,"{""lat"":0.077105,""lon"":36.161135}"
