Name,Center
UMANDE,"{""lat"":0.19661,""lon"":37.143687}"
SOSIAN,"{""lat"":0.614533,""lon"":36.657948}"
SEGERA,"{""lat"":0.262225,""lon"":36.92868}"
"MUGOGODO WEST","{""lat"":0.495801,""lon"":37.028987}"
"MUGOGODO EAST","{""lat"":0.344759,""lon"":37.255133}"
