Name,Center
MIAMBANI,"{""lat"":-1.254558,""lon"":38.113362}"
TOWNSHIP,"{""lat"":-1.365184,""lon"":38.00702}"
"KYANGWITHYA WEST","{""lat"":-1.420052,""lon"":37.923635}"
"KYANGWITHYA EAST","{""lat"":-1.328159,""lon"":38.051838}"
