Name,Center
BUTIYE,"{""lat"":3.055126,""lon"":38.999231}"
SOLOLO,"{""lat"":3.554005,""lon"":38.683471}"
HEILLU/MANYATTA,"{""lat"":3.499874,""lon"":39.11157}"
GOLBO,"{""lat"":3.236453,""lon"":39.210795}"
"MOYALE TOWNSHIP","{""lat"":3.500195,""lon"":39.061306}"
URAN,"{""lat"":3.103188,""lon"":38.581135}"
OBBU,"{""lat"":3.173138,""lon"":38.785069}"
