Name,Center
"MARACHI WEST","{""lat"":0.311833,""lon"":34.207278}"
KINGANDOLE,"{""lat"":0.363531,""lon"":34.233383}"
"MARACHI CENTRAL","{""lat"":0.350191,""lon"":34.269655}"
"MARACHI EAST","{""lat"":0.334846,""lon"":34.337779}"
"MARACHI NORTH","{""lat"":0.385812,""lon"":34.36566}"
ELUGULU,"{""lat"":0.387999,""lon"":34.311771}"
