Name,Center
GANZE,"{""lat"":-3.45935,""lon"":39.619758}"
BAMBA,"{""lat"":-3.499757,""lon"":39.350654}"
JARIBUNI,"{""lat"":-3.612295,""lon"":39.680844}"
SOKOKE,"{""lat"":-3.319291,""lon"":39.657216}"
