Name,Center
ZOMBE/MWITIKA,"{""lat"":-1.465009,""lon"":38.370566}"
NZAMBANI,"{""lat"":-1.423415,""lon"":38.064016}"
CHULUNI,"{""lat"":-1.46581,""lon"":38.138407}"
VOO/KYAMATU,"{""lat"":-1.626557,""lon"":38.337699}"
ENDAU/MALALANI,"{""lat"":-1.270803,""lon"":38.711403}"
MUTITO/KALIKU,"{""lat"":-1.268138,""lon"":38.296716}"
