Name,Center
"BUKEMBE WEST","{""lat"":0.584856,""lon"":34.6068}"
"BUKEMBE EAST","{""lat"":0.586532,""lon"":34.660495}"
TOWNSHIP,"{""lat"":0.576964,""lon"":34.555635}"
KHALABA,"{""lat"":0.577657,""lon"":34.559744}"
MUSIKOMA,"{""lat"":0.553196,""lon"":34.535056}"
"EAST SANG'ALO","{""lat"":0.500149,""lon"":34.630304}"
MARAKARU/TUUTI,"{""lat"":0.648882,""lon"":34.526413}"
"WEST SANG'ALO","{""lat"":0.51878,""lon"":34.585779}"
