Name,Center
MBIUNI,"{""lat"":-1.238693,""lon"":37.416555}"
"MAKUTANO/ MWALA","{""lat"":-1.346634,""lon"":37.472706}"
MASII,"{""lat"":-1.457132,""lon"":37.42794}"
MUTHETHENI,"{""lat"":-1.497967,""lon"":37.5299}"
WAMUNYU,"{""lat"":-1.411255,""lon"":37.58041}"
KIBAUNI,"{""lat"":-1.54326,""lon"":37.669576}"
