Name,Center
DUKANA,"{""lat"":4.037283,""lon"":37.095736}"
MAIKONA,"{""lat"":3.236095,""lon"":37.702673}"
TURBI,"{""lat"":2.584533,""lon"":38.452424}"
"NORTH HORR","{""lat"":3.538751,""lon"":36.716122}"
ILLERET,"{""lat"":4.112281,""lon"":36.314342}"
